user_id,order_id,discount_cost,discount_type,basket,day,month,year
6115,13567.0,0.0,0.0,20000.0,6.0,5.0,2022.0
6064,13368.0,0.0,0.0,12000.0,5.0,5.0,2022.0
6062,13361.0,0.0,0.0,8000.0,5.0,5.0,2022.0
6347,14443.0,10000.0,1.0,15000.0,12.0,5.0,2022.0
5992,13135.0,10000.0,1.0,35000.0,3.0,5.0,2022.0
6008,13180.0,10000.0,1.0,17000.0,4.0,5.0,2022.0
6007,13178.0,0.0,0.0,12000.0,4.0,5.0,2022.0
6006,13176.0,0.0,0.0,8000.0,4.0,5.0,2022.0
6005,13164.0,10000.0,1.0,12000.0,4.0,5.0,2022.0
6004,13163.0,0.0,0.0,5000.0,4.0,5.0,2022.0
6003,13161.0,10000.0,1.0,18000.0,4.0,5.0,2022.0
6002,13158.0,0.0,0.0,20000.0,3.0,5.0,2022.0
6000,13153.0,0.0,0.0,36000.0,3.0,5.0,2022.0
5999,13150.0,10000.0,1.0,22500.0,3.0,5.0,2022.0
5996,13143.0,10000.0,1.0,12000.0,3.0,5.0,2022.0
5991,13132.0,10000.0,1.0,8000.0,3.0,5.0,2022.0
6061,13348.0,0.0,0.0,30000.0,5.0,5.0,2022.0
5988,13126.0,0.0,0.0,6000.0,3.0,5.0,2022.0
5987,13124.0,10000.0,1.0,15000.0,3.0,5.0,2022.0
5985,13122.0,10000.0,1.0,30000.0,3.0,5.0,2022.0
5979,13090.0,10000.0,1.0,12000.0,3.0,5.0,2022.0
5978,13088.0,0.0,0.0,34000.0,3.0,5.0,2022.0
5974,13079.0,0.0,0.0,10000.0,3.0,5.0,2022.0
5973,13075.0,0.0,0.0,14000.0,3.0,5.0,2022.0
5971,13069.0,10000.0,1.0,10000.0,3.0,5.0,2022.0
5970,13063.0,0.0,0.0,14000.0,3.0,5.0,2022.0
5969,13062.0,10000.0,1.0,21000.0,3.0,5.0,2022.0
6009,13186.0,12000.0,1.0,12500.0,4.0,5.0,2022.0
6013,13203.0,0.0,0.0,25000.0,4.0,5.0,2022.0
6014,13206.0,0.0,0.0,16000.0,4.0,5.0,2022.0
6018,13222.0,0.0,0.0,6000.0,4.0,5.0,2022.0
6060,13347.0,0.0,0.0,28000.0,5.0,5.0,2022.0
6059,13343.0,10000.0,1.0,7000.0,5.0,5.0,2022.0
6058,13342.0,10000.0,1.0,6000.0,5.0,5.0,2022.0
6054,13328.0,0.0,0.0,13000.0,5.0,5.0,2022.0
6052,13323.0,0.0,0.0,10000.0,5.0,5.0,2022.0
6048,13304.0,0.0,0.0,65000.0,4.0,5.0,2022.0
6046,13299.0,0.0,0.0,10000.0,4.0,5.0,2022.0
6044,13296.0,10000.0,1.0,13000.0,4.0,5.0,2022.0
6042,13290.0,0.0,0.0,8800.0,4.0,5.0,2022.0
6039,13282.0,10000.0,1.0,9000.0,4.0,5.0,2022.0
6037,13279.0,15000.0,1.0,33000.0,4.0,5.0,2022.0
6035,13273.0,10000.0,1.0,5500.0,4.0,5.0,2022.0
6034,13272.0,12000.0,1.0,20000.0,4.0,5.0,2022.0
6033,13271.0,0.0,0.0,28000.0,4.0,5.0,2022.0
6031,13266.0,12000.0,1.0,15000.0,4.0,5.0,2022.0
6029,13260.0,10000.0,1.0,8000.0,4.0,5.0,2022.0
6027,13255.0,10000.0,1.0,12500.0,4.0,5.0,2022.0
6025,13247.0,10000.0,1.0,20000.0,4.0,5.0,2022.0
6022,13240.0,10000.0,1.0,24000.0,4.0,5.0,2022.0
6021,13231.0,10000.0,1.0,10000.0,4.0,5.0,2022.0
6020,13230.0,0.0,0.0,12000.0,4.0,5.0,2022.0
6163,13774.0,10000.0,1.0,78000.0,7.0,5.0,2022.0
6166,13782.0,10000.0,1.0,10000.0,7.0,5.0,2022.0
6168,13787.0,0.0,0.0,5600.0,7.0,5.0,2022.0
6285,14235.0,10000.0,1.0,35700.0,11.0,5.0,2022.0
6300,14299.0,10000.0,1.0,12000.0,11.0,5.0,2022.0
6299,14289.0,10000.0,1.0,30000.0,11.0,5.0,2022.0
6298,14286.0,10000.0,1.0,10000.0,11.0,5.0,2022.0
6296,14280.0,10000.0,1.0,18000.0,11.0,5.0,2022.0
6294,14276.0,0.0,0.0,10800.0,11.0,5.0,2022.0
6293,14275.0,0.0,0.0,10000.0,11.0,5.0,2022.0
6291,14257.0,10000.0,1.0,24000.0,11.0,5.0,2022.0
6289,14252.0,0.0,0.0,60000.0,11.0,5.0,2022.0
6287,14238.0,0.0,0.0,6000.0,11.0,5.0,2022.0
6286,14236.0,10000.0,1.0,13600.0,11.0,5.0,2022.0
6284,14233.0,10000.0,1.0,24000.0,11.0,5.0,2022.0
6169,13788.0,0.0,0.0,8000.0,7.0,5.0,2022.0
6283,14231.0,0.0,0.0,24000.0,11.0,5.0,2022.0
6282,14230.0,0.0,0.0,15000.0,11.0,5.0,2022.0
6281,14222.0,0.0,0.0,17000.0,11.0,5.0,2022.0
6276,14197.0,0.0,0.0,39000.0,10.0,5.0,2022.0
6275,14190.0,0.0,0.0,25000.0,10.0,5.0,2022.0
6273,14184.0,10000.0,1.0,10000.0,10.0,5.0,2022.0
6272,14174.0,0.0,0.0,12000.0,10.0,5.0,2022.0
6271,14170.0,0.0,0.0,25000.0,10.0,5.0,2022.0
6269,14152.0,10000.0,1.0,20000.0,10.0,5.0,2022.0
6266,14138.0,0.0,0.0,16000.0,10.0,5.0,2022.0
6301,14300.0,15000.0,1.0,16000.0,11.0,5.0,2022.0
6303,14313.0,10000.0,1.0,18000.0,11.0,5.0,2022.0
6304,14321.0,0.0,0.0,20000.0,11.0,5.0,2022.0
6306,14326.0,0.0,0.0,36000.0,11.0,5.0,2022.0
6345,14441.0,15000.0,1.0,40000.0,12.0,5.0,2022.0
6342,14436.0,7000.0,1.0,6000.0,12.0,5.0,2022.0
6340,14433.0,0.0,0.0,15000.0,12.0,5.0,2022.0
6339,14429.0,10000.0,1.0,15000.0,12.0,5.0,2022.0
6335,14412.0,0.0,0.0,16000.0,12.0,5.0,2022.0
6332,14404.0,0.0,0.0,7600.0,12.0,5.0,2022.0
6331,14401.0,0.0,0.0,24000.0,12.0,5.0,2022.0
6330,14397.0,10000.0,1.0,18000.0,12.0,5.0,2022.0
6329,14389.0,15000.0,1.0,15000.0,12.0,5.0,2022.0
6328,14386.0,10000.0,1.0,25000.0,12.0,5.0,2022.0
6325,14375.0,10000.0,1.0,25000.0,12.0,5.0,2022.0
6324,14374.0,10000.0,1.0,12000.0,12.0,5.0,2022.0
6323,14373.0,10000.0,1.0,16000.0,12.0,5.0,2022.0
6322,14372.0,0.0,0.0,15000.0,12.0,5.0,2022.0
6321,14367.0,0.0,0.0,21500.0,12.0,5.0,2022.0
6320,14364.0,0.0,0.0,10000.0,12.0,5.0,2022.0
6317,14352.0,0.0,0.0,12000.0,12.0,5.0,2022.0
6312,14335.0,10000.0,1.0,14000.0,11.0,5.0,2022.0
6311,14334.0,0.0,0.0,30000.0,11.0,5.0,2022.0
6309,14331.0,0.0,0.0,14000.0,11.0,5.0,2022.0
6307,14327.0,10000.0,1.0,5000.0,11.0,5.0,2022.0
6263,14133.0,15000.0,1.0,44000.0,10.0,5.0,2022.0
6262,14123.0,0.0,0.0,12000.0,10.0,5.0,2022.0
6261,14121.0,0.0,0.0,5000.0,10.0,5.0,2022.0
6217,13975.0,0.0,0.0,6000.0,9.0,5.0,2022.0
6213,13954.0,0.0,0.0,14000.0,8.0,5.0,2022.0
6212,13952.0,10000.0,1.0,14000.0,8.0,5.0,2022.0
6211,13942.0,0.0,0.0,30000.0,8.0,5.0,2022.0
6209,13930.0,10000.0,1.0,16000.0,8.0,5.0,2022.0
6208,13928.0,10000.0,1.0,10000.0,8.0,5.0,2022.0
6204,13912.0,0.0,0.0,14000.0,8.0,5.0,2022.0
6203,13903.0,0.0,0.0,14000.0,8.0,5.0,2022.0
6202,13902.0,10000.0,1.0,10000.0,8.0,5.0,2022.0
6200,13898.0,10000.0,1.0,10000.0,8.0,5.0,2022.0
6198,13892.0,10000.0,1.0,15000.0,8.0,5.0,2022.0
6195,13880.0,0.0,0.0,10000.0,8.0,5.0,2022.0
6194,13879.0,0.0,0.0,19000.0,8.0,5.0,2022.0
6193,13876.0,0.0,0.0,6750.0,8.0,5.0,2022.0
6190,13869.0,0.0,0.0,9000.0,8.0,5.0,2022.0
6189,13857.0,0.0,0.0,8000.0,8.0,5.0,2022.0
6188,13856.0,0.0,0.0,14000.0,8.0,5.0,2022.0
6187,13855.0,0.0,0.0,70000.0,8.0,5.0,2022.0
6182,13840.0,10000.0,1.0,6000.0,8.0,5.0,2022.0
6181,13834.0,0.0,0.0,30000.0,8.0,5.0,2022.0
6172,13803.0,0.0,0.0,10000.0,7.0,5.0,2022.0
6171,13802.0,12000.0,1.0,12000.0,7.0,5.0,2022.0
6216,13970.0,0.0,0.0,24000.0,9.0,5.0,2022.0
6219,13983.0,0.0,0.0,10000.0,9.0,5.0,2022.0
6259,14111.0,0.0,0.0,20000.0,10.0,5.0,2022.0
6220,13990.0,10000.0,1.0,40000.0,9.0,5.0,2022.0
6257,14104.0,10000.0,1.0,7000.0,10.0,5.0,2022.0
6255,14100.0,0.0,0.0,10000.0,10.0,5.0,2022.0
6254,14096.0,0.0,0.0,6000.0,10.0,5.0,2022.0
6252,14089.0,10000.0,1.0,20000.0,9.0,5.0,2022.0
6250,14086.0,0.0,0.0,35000.0,9.0,5.0,2022.0
6249,14084.0,10000.0,1.0,18000.0,9.0,5.0,2022.0
6247,14078.0,0.0,0.0,21000.0,9.0,5.0,2022.0
6246,14077.0,0.0,0.0,12000.0,9.0,5.0,2022.0
6242,14068.0,15000.0,1.0,26000.0,9.0,5.0,2022.0
6241,14067.0,10000.0,1.0,6000.0,9.0,5.0,2022.0
6240,14066.0,10000.0,1.0,5000.0,9.0,5.0,2022.0
6238,14063.0,0.0,0.0,20000.0,9.0,5.0,2022.0
6237,14052.0,0.0,0.0,49000.0,9.0,5.0,2022.0
6236,14043.0,0.0,0.0,36000.0,9.0,5.0,2022.0
6235,14042.0,15000.0,1.0,17000.0,9.0,5.0,2022.0
6233,14018.0,10000.0,1.0,6000.0,9.0,5.0,2022.0
6232,14017.0,10000.0,1.0,16100.0,9.0,5.0,2022.0
6230,14011.0,0.0,0.0,30000.0,9.0,5.0,2022.0
6225,14001.0,0.0,0.0,24000.0,9.0,5.0,2022.0
6223,13999.0,10000.0,1.0,20000.0,9.0,5.0,2022.0
6222,13995.0,10000.0,1.0,12000.0,9.0,5.0,2022.0
5188,10540.0,10000.0,1.0,20000.0,17.0,4.0,2022.0
5186,10535.0,10000.0,1.0,15000.0,17.0,4.0,2022.0
3574,6224.0,0.0,0.0,15000.0,12.0,3.0,2022.0
4084,7515.0,0.0,0.0,13000.0,26.0,3.0,2022.0
4101,7578.0,0.0,0.0,20000.0,27.0,3.0,2022.0
4099,7567.0,10000.0,1.0,16000.0,27.0,3.0,2022.0
4098,7561.0,15000.0,1.0,15200.0,26.0,3.0,2022.0
4096,7554.0,0.0,0.0,12000.0,26.0,3.0,2022.0
4095,7552.0,0.0,0.0,20000.0,26.0,3.0,2022.0
4094,7547.0,10000.0,1.0,5000.0,26.0,3.0,2022.0
4092,7543.0,10000.0,1.0,14500.0,26.0,3.0,2022.0
4090,7537.0,0.0,0.0,30000.0,26.0,3.0,2022.0
4088,7529.0,10000.0,1.0,30000.0,26.0,3.0,2022.0
4087,7527.0,0.0,0.0,15000.0,26.0,3.0,2022.0
4083,7513.0,0.0,0.0,15000.0,26.0,3.0,2022.0
4057,7454.0,10000.0,1.0,6000.0,25.0,3.0,2022.0
4082,7512.0,10000.0,1.0,12000.0,26.0,3.0,2022.0
4079,7506.0,0.0,0.0,10000.0,26.0,3.0,2022.0
4077,7503.0,10000.0,1.0,25000.0,26.0,3.0,2022.0
4076,7498.0,0.0,0.0,7000.0,26.0,3.0,2022.0
4072,7490.0,0.0,0.0,8000.0,26.0,3.0,2022.0
4069,7484.0,0.0,0.0,14000.0,26.0,3.0,2022.0
4065,7475.0,0.0,0.0,22500.0,26.0,3.0,2022.0
4063,7469.0,10000.0,1.0,10000.0,26.0,3.0,2022.0
4062,7467.0,0.0,0.0,7000.0,26.0,3.0,2022.0
4059,7462.0,0.0,0.0,8000.0,25.0,3.0,2022.0
4102,7580.0,15000.0,1.0,30000.0,27.0,3.0,2022.0
4106,7588.0,15000.0,1.0,25000.0,27.0,3.0,2022.0
4107,7592.0,0.0,0.0,19500.0,27.0,3.0,2022.0
4108,7593.0,0.0,0.0,6500.0,27.0,3.0,2022.0
4146,7692.0,10000.0,1.0,10000.0,28.0,3.0,2022.0
4145,7691.0,0.0,0.0,16000.0,28.0,3.0,2022.0
4143,7685.0,15000.0,1.0,24000.0,28.0,3.0,2022.0
4140,7680.0,10000.0,1.0,14000.0,28.0,3.0,2022.0
4137,7673.0,0.0,0.0,10000.0,28.0,3.0,2022.0
4135,7671.0,0.0,0.0,20000.0,28.0,3.0,2022.0
4134,7670.0,0.0,0.0,10000.0,28.0,3.0,2022.0
4132,7661.0,0.0,0.0,11000.0,28.0,3.0,2022.0
4131,7657.0,10000.0,1.0,10000.0,28.0,3.0,2022.0
4129,7654.0,10000.0,1.0,24000.0,28.0,3.0,2022.0
4128,7650.0,0.0,0.0,12000.0,27.0,3.0,2022.0
4127,7649.0,10000.0,1.0,10000.0,27.0,3.0,2022.0
4122,7638.0,10000.0,1.0,16000.0,27.0,3.0,2022.0
4121,7637.0,0.0,0.0,10000.0,27.0,3.0,2022.0
4119,7634.0,10000.0,1.0,10500.0,27.0,3.0,2022.0
4118,7627.0,10000.0,1.0,32000.0,27.0,3.0,2022.0
4117,7626.0,0.0,0.0,57000.0,27.0,3.0,2022.0
4116,7624.0,0.0,0.0,43500.0,27.0,3.0,2022.0
4115,7619.0,0.0,0.0,17000.0,27.0,3.0,2022.0
4112,7601.0,0.0,0.0,8000.0,27.0,3.0,2022.0
4111,7598.0,0.0,0.0,40000.0,27.0,3.0,2022.0
4058,7455.0,10000.0,1.0,21000.0,25.0,3.0,2022.0
4056,7451.0,10000.0,1.0,12000.0,25.0,3.0,2022.0
4149,7699.0,15000.0,1.0,24000.0,28.0,3.0,2022.0
3986,7274.0,10000.0,1.0,20000.0,23.0,3.0,2022.0
4005,7326.0,0.0,0.0,12000.0,24.0,3.0,2022.0
4004,7325.0,10000.0,1.0,14000.0,24.0,3.0,2022.0
4000,7318.0,0.0,0.0,30000.0,24.0,3.0,2022.0
3999,7315.0,10000.0,1.0,28000.0,24.0,3.0,2022.0
3995,7297.0,10000.0,1.0,15000.0,24.0,3.0,2022.0
3993,7295.0,10000.0,1.0,16500.0,24.0,3.0,2022.0
3991,7286.0,0.0,0.0,20000.0,24.0,3.0,2022.0
3990,7284.0,0.0,0.0,6750.0,23.0,3.0,2022.0
3989,7282.0,0.0,0.0,13500.0,23.0,3.0,2022.0
3988,7281.0,10000.0,1.0,55000.0,23.0,3.0,2022.0
3985,7273.0,10000.0,1.0,13500.0,23.0,3.0,2022.0
4055,7450.0,10000.0,1.0,30000.0,25.0,3.0,2022.0
3984,7272.0,0.0,0.0,60000.0,23.0,3.0,2022.0
3983,7271.0,10000.0,1.0,20000.0,23.0,3.0,2022.0
3977,7260.0,10000.0,1.0,18000.0,23.0,3.0,2022.0
3976,7258.0,10000.0,1.0,12600.0,23.0,3.0,2022.0
3975,7255.0,0.0,0.0,30000.0,23.0,3.0,2022.0
3974,7253.0,10000.0,1.0,10000.0,23.0,3.0,2022.0
3973,7251.0,15000.0,1.0,19000.0,23.0,3.0,2022.0
3971,7247.0,0.0,0.0,9750.0,23.0,3.0,2022.0
3968,7240.0,0.0,0.0,40000.0,23.0,3.0,2022.0
3967,7236.0,0.0,0.0,10000.0,23.0,3.0,2022.0
4006,7327.0,0.0,0.0,10000.0,24.0,3.0,2022.0
4007,7329.0,10000.0,1.0,20000.0,24.0,3.0,2022.0
4009,7336.0,0.0,0.0,38000.0,24.0,3.0,2022.0
4013,7345.0,10000.0,1.0,15600.0,24.0,3.0,2022.0
4053,7440.0,0.0,0.0,5000.0,25.0,3.0,2022.0
4052,7439.0,0.0,0.0,20000.0,25.0,3.0,2022.0
4048,7427.0,0.0,0.0,7000.0,25.0,3.0,2022.0
4047,7426.0,10000.0,1.0,10500.0,25.0,3.0,2022.0
4044,7418.0,0.0,0.0,20000.0,25.0,3.0,2022.0
4041,7411.0,0.0,0.0,15000.0,25.0,3.0,2022.0
4040,7409.0,0.0,0.0,9000.0,25.0,3.0,2022.0
4038,7402.0,0.0,0.0,20000.0,25.0,3.0,2022.0
4036,7395.0,10000.0,1.0,24500.0,25.0,3.0,2022.0
4033,7391.0,0.0,0.0,10000.0,25.0,3.0,2022.0
4031,7380.0,0.0,0.0,15000.0,25.0,3.0,2022.0
4028,7377.0,0.0,0.0,20000.0,25.0,3.0,2022.0
4027,7374.0,0.0,0.0,10000.0,25.0,3.0,2022.0
4026,7371.0,0.0,0.0,10000.0,25.0,3.0,2022.0
4023,7365.0,0.0,0.0,12000.0,24.0,3.0,2022.0
4022,7364.0,10000.0,1.0,20000.0,24.0,3.0,2022.0
4021,7363.0,0.0,0.0,24000.0,24.0,3.0,2022.0
4018,7358.0,0.0,0.0,6000.0,24.0,3.0,2022.0
4017,7357.0,10000.0,1.0,6350.0,24.0,3.0,2022.0
4015,7349.0,0.0,0.0,105000.0,24.0,3.0,2022.0
4014,7347.0,0.0,0.0,12000.0,24.0,3.0,2022.0
4148,7697.0,0.0,0.0,38000.0,28.0,3.0,2022.0
4151,7702.0,0.0,0.0,6000.0,28.0,3.0,2022.0
4339,8197.0,0.0,0.0,15000.0,3.0,4.0,2022.0
4269,8004.0,0.0,0.0,19500.0,31.0,3.0,2022.0
4285,8043.0,15000.0,1.0,35000.0,31.0,3.0,2022.0
4284,8038.0,8000.0,1.0,12500.0,31.0,3.0,2022.0
4283,8036.0,0.0,0.0,28000.0,31.0,3.0,2022.0
4282,8034.0,0.0,0.0,9000.0,31.0,3.0,2022.0
4281,8030.0,10000.0,1.0,20000.0,31.0,3.0,2022.0
4277,8024.0,0.0,0.0,10000.0,31.0,3.0,2022.0
4275,8013.0,10000.0,1.0,20000.0,31.0,3.0,2022.0
4273,8011.0,10000.0,1.0,6000.0,31.0,3.0,2022.0
4272,8008.0,15000.0,1.0,30000.0,31.0,3.0,2022.0
4271,8006.0,0.0,0.0,10000.0,31.0,3.0,2022.0
4268,8001.0,10000.0,1.0,23000.0,31.0,3.0,2022.0
4250,7940.0,10000.0,1.0,10000.0,30.0,3.0,2022.0
4267,7995.0,0.0,0.0,9000.0,31.0,3.0,2022.0
4266,7994.0,0.0,0.0,16000.0,31.0,3.0,2022.0
4264,7985.0,0.0,0.0,34000.0,31.0,3.0,2022.0
4263,7982.0,0.0,0.0,61000.0,31.0,3.0,2022.0
4262,7976.0,0.0,0.0,7000.0,31.0,3.0,2022.0
4260,7969.0,0.0,0.0,8000.0,31.0,3.0,2022.0
4258,7960.0,0.0,0.0,12000.0,31.0,3.0,2022.0
4255,7947.0,10000.0,1.0,15190.0,31.0,3.0,2022.0
4254,7946.0,0.0,0.0,8000.0,31.0,3.0,2022.0
4253,7944.0,10000.0,1.0,15000.0,30.0,3.0,2022.0
4286,8044.0,10000.0,1.0,9000.0,31.0,3.0,2022.0
4287,8048.0,15000.0,1.0,24000.0,31.0,3.0,2022.0
4288,8049.0,10000.0,1.0,21000.0,31.0,3.0,2022.0
4290,8051.0,10000.0,1.0,14500.0,31.0,3.0,2022.0
4333,8177.0,0.0,0.0,10000.0,3.0,4.0,2022.0
4331,8170.0,6000.0,1.0,20000.0,2.0,4.0,2022.0
4330,8168.0,0.0,0.0,35000.0,2.0,4.0,2022.0
4329,8165.0,0.0,0.0,26600.0,2.0,4.0,2022.0
4328,8164.0,10000.0,1.0,14000.0,2.0,4.0,2022.0
4327,8162.0,10000.0,1.0,30000.0,2.0,4.0,2022.0
4326,8155.0,15000.0,1.0,30000.0,2.0,4.0,2022.0
4323,8139.0,10000.0,1.0,10000.0,1.0,4.0,2022.0
4322,8138.0,0.0,0.0,32000.0,1.0,4.0,2022.0
4321,8136.0,0.0,0.0,14000.0,1.0,4.0,2022.0
4316,8119.0,10000.0,1.0,26000.0,1.0,4.0,2022.0
4315,8114.0,0.0,0.0,20000.0,1.0,4.0,2022.0
4314,8112.0,0.0,0.0,30000.0,1.0,4.0,2022.0
4312,8110.0,10000.0,1.0,30000.0,1.0,4.0,2022.0
4308,8103.0,10000.0,1.0,12500.0,1.0,4.0,2022.0
4306,8098.0,0.0,0.0,15000.0,1.0,4.0,2022.0
4301,8078.0,0.0,0.0,10000.0,1.0,4.0,2022.0
4299,8070.0,0.0,0.0,32000.0,1.0,4.0,2022.0
4297,8068.0,10000.0,1.0,34000.0,1.0,4.0,2022.0
4296,8065.0,10000.0,1.0,8000.0,1.0,4.0,2022.0
4291,8052.0,0.0,0.0,20000.0,1.0,4.0,2022.0
4252,7943.0,0.0,0.0,21000.0,30.0,3.0,2022.0
4248,7936.0,10000.0,1.0,11000.0,30.0,3.0,2022.0
4153,7705.0,10000.0,1.0,16000.0,28.0,3.0,2022.0
4179,7784.0,0.0,0.0,10000.0,29.0,3.0,2022.0
4198,7825.0,10000.0,1.0,5000.0,29.0,3.0,2022.0
4197,7823.0,0.0,0.0,12000.0,29.0,3.0,2022.0
4196,7821.0,10000.0,1.0,15000.0,29.0,3.0,2022.0
4193,7818.0,10000.0,1.0,7000.0,29.0,3.0,2022.0
4187,7802.0,0.0,0.0,6000.0,29.0,3.0,2022.0
4186,7801.0,0.0,0.0,22500.0,29.0,3.0,2022.0
4184,7798.0,10000.0,1.0,17500.0,29.0,3.0,2022.0
4183,7795.0,9500.0,1.0,5000.0,29.0,3.0,2022.0
4182,7792.0,0.0,0.0,5000.0,29.0,3.0,2022.0
4180,7787.0,0.0,0.0,12000.0,29.0,3.0,2022.0
4177,7780.0,0.0,0.0,8000.0,29.0,3.0,2022.0
4245,7931.0,0.0,0.0,17500.0,30.0,3.0,2022.0
4175,7772.0,0.0,0.0,24000.0,29.0,3.0,2022.0
4169,7757.0,0.0,0.0,16000.0,29.0,3.0,2022.0
4166,7741.0,0.0,0.0,18000.0,28.0,3.0,2022.0
4165,7739.0,0.0,0.0,7000.0,28.0,3.0,2022.0
4164,7738.0,10000.0,1.0,20000.0,28.0,3.0,2022.0
4162,7736.0,10000.0,1.0,10000.0,28.0,3.0,2022.0
4161,7734.0,10000.0,1.0,10000.0,28.0,3.0,2022.0
4160,7724.0,0.0,0.0,12000.0,28.0,3.0,2022.0
4158,7719.0,10000.0,1.0,13500.0,28.0,3.0,2022.0
4154,7706.0,15000.0,1.0,16000.0,28.0,3.0,2022.0
4199,7827.0,10000.0,1.0,6600.0,29.0,3.0,2022.0
4200,7828.0,15000.0,1.0,17200.0,29.0,3.0,2022.0
4202,7834.0,15000.0,1.0,35000.0,29.0,3.0,2022.0
4203,7836.0,10000.0,1.0,10000.0,30.0,3.0,2022.0
4244,7929.0,10000.0,1.0,24000.0,30.0,3.0,2022.0
4242,7925.0,10000.0,1.0,25000.0,30.0,3.0,2022.0
4241,7924.0,10000.0,1.0,30000.0,30.0,3.0,2022.0
4237,7916.0,12000.0,1.0,10000.0,30.0,3.0,2022.0
4235,7914.0,10000.0,1.0,14000.0,30.0,3.0,2022.0
4231,7904.0,10000.0,1.0,24000.0,30.0,3.0,2022.0
4230,7903.0,10000.0,1.0,15000.0,30.0,3.0,2022.0
4229,7902.0,10000.0,1.0,14000.0,30.0,3.0,2022.0
4228,7899.0,10000.0,1.0,15200.0,30.0,3.0,2022.0
4226,7895.0,10000.0,1.0,6000.0,30.0,3.0,2022.0
4225,7890.0,0.0,0.0,22500.0,30.0,3.0,2022.0
4224,7889.0,0.0,0.0,7000.0,30.0,3.0,2022.0
4222,7882.0,0.0,0.0,20000.0,30.0,3.0,2022.0
4219,7877.0,10000.0,1.0,48000.0,30.0,3.0,2022.0
4217,7868.0,10000.0,1.0,11500.0,30.0,3.0,2022.0
4214,7861.0,0.0,0.0,7000.0,30.0,3.0,2022.0
4213,7860.0,15000.0,1.0,20000.0,30.0,3.0,2022.0
4211,7856.0,0.0,0.0,8000.0,30.0,3.0,2022.0
4209,7851.0,0.0,0.0,5000.0,30.0,3.0,2022.0
4205,7843.0,10000.0,1.0,9000.0,30.0,3.0,2022.0
4204,7838.0,15000.0,1.0,20000.0,30.0,3.0,2022.0
3966,7235.0,0.0,0.0,8000.0,23.0,3.0,2022.0
3964,7233.0,10000.0,1.0,16000.0,23.0,3.0,2022.0
3963,7232.0,10000.0,1.0,12000.0,23.0,3.0,2022.0
3694,6521.0,0.0,0.0,18000.0,15.0,3.0,2022.0
3712,6585.0,10000.0,1.0,9000.0,16.0,3.0,2022.0
3711,6584.0,0.0,0.0,20000.0,16.0,3.0,2022.0
3710,6578.0,0.0,0.0,30000.0,16.0,3.0,2022.0
3709,6577.0,0.0,0.0,36000.0,16.0,3.0,2022.0
3708,6574.0,12000.0,1.0,18000.0,16.0,3.0,2022.0
3701,6540.0,0.0,0.0,24000.0,16.0,3.0,2022.0
3700,6532.0,0.0,0.0,10000.0,15.0,3.0,2022.0
3698,6529.0,0.0,0.0,30000.0,15.0,3.0,2022.0
3696,6524.0,0.0,0.0,15000.0,15.0,3.0,2022.0
3695,6522.0,0.0,0.0,6500.0,15.0,3.0,2022.0
3692,6518.0,0.0,0.0,32000.0,15.0,3.0,2022.0
3670,6470.0,0.0,0.0,10000.0,15.0,3.0,2022.0
3688,6505.0,0.0,0.0,28000.0,15.0,3.0,2022.0
3686,6502.0,15000.0,1.0,23000.0,15.0,3.0,2022.0
3684,6496.0,10000.0,1.0,10000.0,15.0,3.0,2022.0
3680,6489.0,10000.0,1.0,6000.0,15.0,3.0,2022.0
3679,6488.0,15000.0,1.0,12000.0,15.0,3.0,2022.0
3677,6484.0,10000.0,1.0,10000.0,15.0,3.0,2022.0
3676,6482.0,10000.0,1.0,13500.0,15.0,3.0,2022.0
3675,6479.0,0.0,0.0,9000.0,15.0,3.0,2022.0
3674,6478.0,0.0,0.0,30000.0,15.0,3.0,2022.0
3673,6476.0,0.0,0.0,10000.0,15.0,3.0,2022.0
3713,6586.0,0.0,0.0,14000.0,16.0,3.0,2022.0
3714,6591.0,9400.0,1.0,8400.0,16.0,3.0,2022.0
3715,6593.0,10000.0,1.0,20000.0,16.0,3.0,2022.0
3716,6595.0,0.0,0.0,24000.0,16.0,3.0,2022.0
3756,6691.0,10000.0,1.0,20000.0,17.0,3.0,2022.0
3755,6690.0,0.0,0.0,5000.0,17.0,3.0,2022.0
3754,6686.0,15000.0,1.0,26000.0,17.0,3.0,2022.0
3753,6685.0,10000.0,1.0,15000.0,17.0,3.0,2022.0
3750,6675.0,0.0,0.0,24000.0,17.0,3.0,2022.0
3749,6674.0,10000.0,1.0,9000.0,17.0,3.0,2022.0
3747,6670.0,9400.0,1.0,8400.0,17.0,3.0,2022.0
3742,6657.0,10000.0,1.0,15000.0,17.0,3.0,2022.0
3740,6654.0,0.0,0.0,10000.0,17.0,3.0,2022.0
3738,6648.0,15000.0,1.0,15000.0,17.0,3.0,2022.0
3737,6646.0,0.0,0.0,20000.0,17.0,3.0,2022.0
3736,6640.0,0.0,0.0,8000.0,17.0,3.0,2022.0
3735,6638.0,0.0,0.0,10000.0,17.0,3.0,2022.0
3733,6635.0,15000.0,1.0,21000.0,17.0,3.0,2022.0
3728,6620.0,10000.0,1.0,12000.0,16.0,3.0,2022.0
3727,6618.0,0.0,0.0,14000.0,16.0,3.0,2022.0
3724,6614.0,10000.0,1.0,15000.0,16.0,3.0,2022.0
3723,6613.0,10000.0,1.0,9000.0,16.0,3.0,2022.0
